Image,Ratings,Price,Monthly Sales,Review,Title
https://m.media-amazon.com/images/I/61dzwNelWaL._AC_UY218_.jpg,4.3 out of 5 stars,"4,875",300+ bought in past month,"2,923",BOSCH Professional GSR 120 Li Cordless Drill Driver | Speed (1st/2nd)- 0-400/0-1500 RPM | Torque (Hard/Soft)- 30/14 Nm | Chuck Capacity of 10 mm | 1 12V Battery & 1 charger Included| 1 Year Warranty
https://m.media-amazon.com/images/I/71fezyqZw2L._AC_UY218_.jpg,4.1 out of 5 stars,240,300+ bought in past month,"16,535","Taparia Ki10V Allen Key Set(Pack Of 10)-Hex,22 cm"
https://m.media-amazon.com/images/I/51cgIBJYsBL._AC_UY218_.jpg,4.5 out of 5 stars,695,300+ bought in past month,"1,517","Godrej Padlock Locks I Navtal 7 levers 65 mm I 3 Keys I Padlock for Main Door I Gate Lock I for Tool Box, Shutters, Shops I Strong Hardened Corrosion Resistant Shackle I Brass Finish Pack of 1"
https://m.media-amazon.com/images/I/71B2K-DsNAL._AC_UY218_.jpg,4.2 out of 5 stars,265,300+ bought in past month,"3,927","STANLEY STHT60573-8B 8 Pcs Screwdriver Set With 3 Phillips & 3 Flat Tips, 1 Square Poker & 1 Extension Blade- Multi-Purpose Tool Screwdriver Set, Ideal for Home, DIY & Professional Fastening Purposes"
https://m.media-amazon.com/images/I/81v8Bx2LhuL._AC_UY218_.jpg,4.8 out of 5 stars,699,200+ bought in past month,23,"PANCA Microfiber Cleaning Cloth Set of 50 Pre Cut Towels for Daily Use,Reusable & Washable, Multipurpose Cloth for Kitchen,Car, Home,Office,Home Essentials Accessories (Grey, 25x25cm)"
https://m.media-amazon.com/images/I/61Ss1TOHg1L._AC_UY218_.jpg,4.3 out of 5 stars,222,300+ bought in past month,16,Truzerr™ Wall Repair Paste (Newly launched 2025) | Non Cracking | Quick Dry | No Shrinkage | Paintable Finish | Wall Hole Filler | Wall crack repair filler 250g
https://m.media-amazon.com/images/I/51-7+12OR-L._AC_UY218_.jpg,4.4 out of 5 stars,999,200+ bought in past month,52,"PANCA Hard Water Softener Filter for Tap & Shower with connectors | Bathroom Shower Filter for Hard Water | Borewell & Tanker Water Purifier | Reduces Hair Fall, Skin Dryness & Limescale Buildup"
https://m.media-amazon.com/images/I/61eZ9VKwxnL._AC_UY218_.jpg,4.1 out of 5 stars,"4,063",200+ bought in past month,503,"IBELL VC2012WBPLUS Vacuum Cleaner 1500W 20L Barrel Stainless Steel with Washable HEPA Filter, 21.7 KPa Suction Power and Blower (Yellow,Steel)"
https://m.media-amazon.com/images/I/71ImFFkDdHL._AC_UY218_.jpg,4.1 out of 5 stars,379,300+ bought in past month,780,"DroliaFresh Premium Coat Brush Dust Remover for Clothes, Suitable for Cloth Cleaning and as Lint Remover for Blazers, Jackets & Suits. Polished Hardwood PP Bristles (Pack of 1) Brown"
https://m.media-amazon.com/images/I/71aPxDmGGuL._AC_UY218_.jpg,4.6 out of 5 stars,198,200+ bought in past month,11,"FASTMART 8 PCS Sliding Window Groove Cleaning Brush, Gap Dust Cleaning Brush, Mosquito Net Repair Tape (Window Care Kit)"
https://m.media-amazon.com/images/I/71e-f1RZl3L._AC_UY218_.jpg,4.2 out of 5 stars,"1,499",300+ bought in past month,115,Godrej Door Closer | Cerus Universal Door Closer I Sleek Silver Finish | Max Door Weight: 85kg | Max Door Width: 1250mm | 180° Opening Angle | Adjustable Closing Speed
https://m.media-amazon.com/images/I/51rR-9Xqy9L._AC_UY218_.jpg,4.3 out of 5 stars,73,300+ bought in past month,177,"Heart Home Soap Holder For Bathroom | Portable Plastic Self Draining Soap Holder | Leakproof Soap Box For Bathroom, Outdoor Camping, Traveling | Mint Green"
https://m.media-amazon.com/images/I/61DPkKKN6yL._AC_UY218_.jpg,4.4 out of 5 stars,349,400+ bought in past month,44,"MiniPy Tap Extender for Kitchen Sink, Flexible Faucet with Tap Extension for Convenient Use Upgrade Your Kitchen Sink with Flexible Tap for Easy Access"
https://m.media-amazon.com/images/I/61NbGkSfUZL._AC_UY218_.jpg,4.0 out of 5 stars,649,300+ bought in past month,122,Mumma's LIFE Spin Mop Stick with Bucket | Spin Mop with 2 Wet/Dry Mop Heads Extendable Metal Handle Heavy Duty Removable Plastic Wringer 360° Floor Cleaning Mopping Set (Square Mop)
https://m.media-amazon.com/images/I/61F65vTfYaL._AC_UY218_.jpg,4.6 out of 5 stars,599,300+ bought in past month,"9,294","ZEISS Lens Wipes 100 Count- Pack of 1| Lens Cleaner - Perfect for Spectacles, Eyeglasses, Sunglasses, Camera Lenses, Binoculars and all other lenses"
https://m.media-amazon.com/images/I/71fWwkyaPuL._AC_UY218_.jpg,4.7 out of 5 stars,"8,990",100+ bought in past month,860,"Mygate Smart Door Lock SE with 6 Unlock Methods, Fingerprint, OTP, PIN, RFID Card, Key & Mobile App Access, Unauthorized Freeze & Pin Decoy, Remote Unlocking via OTP| 3-Year Warranty by Mygate, Black"
https://m.media-amazon.com/images/I/41cAU1vgCWL._AC_UY218_.jpg,4.0 out of 5 stars,179,300+ bought in past month,700,"Rpi shop - Gasket Black Foam Single Sided Adhesive Tape, Insulation Foam Strip, 25mm (width) x 3mm (form thickness) x 10-meter length"
https://m.media-amazon.com/images/I/61O0Lu564vL._AC_UY218_.jpg,4.2 out of 5 stars,"1,127",300+ bought in past month,630,"Elephant Shield Liquid Rubber For Long Lasting Ready To Use Waterproofing For Sheet Joints & Bolt Holes, Gutter Joints, Roof And Wall Crack, Solar Panel, Damp Wall (1 Ltr), Pack of 1"
https://m.media-amazon.com/images/I/61Vd4Nt-tQL._AC_UY218_.jpg,4.8 out of 5 stars,349,100+ bought in past month,20,"NEXTPRO Bottle Matka Jar Water Dispenser Bottle 10 Litre Plastic for Home, Kitchen, Office Compatible Blue (Without Lid)."
https://m.media-amazon.com/images/I/418C6RB0BeS._AC_UY218_.jpg,4.2 out of 5 stars,169,300+ bought in past month,179,MorivaHomes Multipurpose Wall Mount Bathroom Shelf and Rack for Home and Kitchen. Adhesive Sticker Support Without Drilling (6 Adhesive Magic Sticker)
https://m.media-amazon.com/images/I/71zXWWeIy3L._AC_UY218_.jpg,4.3 out of 5 stars,314,300+ bought in past month,175,"ALOUD CREATIONS 2pc Xtra Large Size Microfiber Pocha (Cleaning Cloth) for Tiles, Marble Floor | Snow White with Multicolour Border | 22 x 22 inch,200 tc"
https://m.media-amazon.com/images/I/81x+9XtzovL._AC_UY218_.jpg,4.3 out of 5 stars,"1,686",200+ bought in past month,"2,489",U-S-F BATH ACCESSORIES 24 Inch 304 Grade Stainless Steel Dual Folding Towel Rack/Bathroom Towel Hanger/Foldable Towel Bar for Bathroom Heavy-Duty & Space Saving - Chrome Finish (Pack of 1)
https://m.media-amazon.com/images/I/61txZjALSLL._AC_UY218_.jpg,4.0 out of 5 stars,"1,699",100+ bought in past month,"3,656","amazon basics 1/2-Inch Drive Click Torque Wrench - 20-150 ft.-lb, 27.1-203.5 Nm - Fixed Square"
https://m.media-amazon.com/images/I/61SdBvl3xmL._AC_UY218_.jpg,5.0 out of 5 stars,99,,8,"3D Metallic Butterfly Wall Stickers Set – 12 Pcs Rose Gold DIY Home Decoration (12, Rose Golned-Butterfly)"
https://m.media-amazon.com/images/I/61UFxM5CLEL._AC_UY218_.jpg,4.2 out of 5 stars,378,300+ bought in past month,178,Kuber Industries Bucket for Bathroom|Unbreakable Plastic Bucket|Bathroom Bucket|Capicity 13 LTR|Pack of 2 (Green & Pink)
https://m.media-amazon.com/images/I/71822ZCoCCL._AC_UY218_.jpg,4.4 out of 5 stars,341,400+ bought in past month,562,"RANUR Wash and Reusable Door Knob Wall Protector Transparent Round Silicone Glossy Door Handle Bumper for Doorknobs, Headboard, Refrigerator Door, Cabinets (Round Pack of 6)"
https://m.media-amazon.com/images/I/41uWIiHby1L._AC_UY218_.jpg,4.5 out of 5 stars,290,200+ bought in past month,458,"Ikea Tisken Recycled Abs Plastic Soap Dish with Suction Cup, White (Length: 14 Cm (5 ½"") Width: 10 Cm (4"") Max Load: 3 Kg (6 Lb 10 Oz))"
https://m.media-amazon.com/images/I/71oclwnjCsL._AC_UY218_.jpg,4.3 out of 5 stars,289,200+ bought in past month,"2,633","Taparia PSFP-6 Precision Screw Driver Set, Orange & Black, 6 Pieces"
https://m.media-amazon.com/images/I/41RNiaKqecL._AC_UY218_.jpg,4.3 out of 5 stars,566,200+ bought in past month,"1,354",Nestasia Ceramic Shampoo Dispenser for Bathroom (250 ml) - Handwash Dispenser Bottle with Pump for Kitchen - Liquid Soap Dispenser for Wash Basin | Long Lasting Bathroom Accessories (White)
https://m.media-amazon.com/images/I/81XyBYSBDiL._AC_UY218_.jpg,4.4 out of 5 stars,"1,249",300+ bought in past month,498,D&V ENGINEERING - Creative in innovation Metal Water Dispenser Stand for 20 Litre Bottle with Wheels- Black
https://m.media-amazon.com/images/I/61kTHuETyjL._AC_UY218_.jpg,4.2 out of 5 stars,199,200+ bought in past month,367,"Anchor by Panasonic Fancy Lamp Holder Batten Type, White, ISI Certified, Ideal for Ceiling/Wall Use with Standard Bulbs – Pack of 4"
https://m.media-amazon.com/images/I/716Ax+V9b8L._AC_UY218_.jpg,4.0 out of 5 stars,"1,999",400+ bought in past month,350,"Ambrane 6-in-1 Power Hub Charger 65W Fast Charging, 6 Ports - 2 Type-C, 2 USB, 2 AC Sockets (2500W), Multi-Port Desktop Charger for Laptop, iPhone, Android, Portable Charging Station (Charge Hub 65)"
https://m.media-amazon.com/images/I/71FhUC5xhtL._AC_UY218_.jpg,4.0 out of 5 stars,999,300+ bought in past month,108,"XERGY Acrylic Glass Battery Operated Flameless Led Candles (Pack of 3) Valentine's Gift For Home Decor Romantic Ambiance Aesthetic Dinning Table Decor,Transparent"
https://m.media-amazon.com/images/I/41gHX9uzDPL._AC_UY218_.jpg,4.5 out of 5 stars,169,200+ bought in past month,287,"Taparia 6"" Hex Shank 2 Way Screwdriver (H 905), 1 Pc,Multicolor"
https://m.media-amazon.com/images/I/51+pRf3QNXL._AC_UY218_.jpg,4.1 out of 5 stars,499,200+ bought in past month,410,Link Hi-Tech 65mm Round Lock | Stainless Steel Body | Hardened Shackle | 1 Padlock | 3 Iron Keys with Hi-Tech Nickle | 15 Year Warranty
https://m.media-amazon.com/images/I/714gqXGZaOL._AC_UY218_.jpg,4.5 out of 5 stars,649,300+ bought in past month,"2,465",Scotch Non-Stick Scissor (Dark Brown)
https://m.media-amazon.com/images/I/612iOhiH0oL._AC_UY218_.jpg,4.4 out of 5 stars,895,200+ bought in past month,378,"Ozone 2 Litres Manual Safe Locker for Home & Office – Manual Lock, 1-Way Unlocking (Mechanical Key), Size: 115H x 150W x 120D mm, Weight: 0.8kg, 2-Year Warranty (White)"
https://m.media-amazon.com/images/I/71+-N6rxdnL._AC_UY218_.jpg,4.3 out of 5 stars,"2,515",200+ bought in past month,"1,734","BOSCH ‎ All-in-One Hand Tool Kit, 108 Pieces, Rachet Screwdriver & Allen Key, Multiple Drill Bits, Additional Performance Tool, Blue, Hard Case"
https://m.media-amazon.com/images/I/617SCnFOADL._AC_UY218_.jpg,4.4 out of 5 stars,740,300+ bought in past month,732,"Godrej Locks I Navtal 7 levers 65 mm I 3 Keys I Long Hardened Shackles I for Padlock for Main Door I Gate Lock I Tool Box, Shutters, Shops & Offices I Brass Finish | 1 Year Warranty"
https://m.media-amazon.com/images/I/51WuOw1hNSL._AC_UY218_.jpg,4.0 out of 5 stars,269,200+ bought in past month,443,Sundry 24 INCH Premium Towel Rod Chrome Finish Bathroom Accessories Hanger (Stainless Steel) 24 inch 1 Bar Towel Rod (Steel Pack of 1) 5 Year WARRNTY (Stainless Steel1)
https://m.media-amazon.com/images/I/51sODSHVrwL._AC_UY218_.jpg,4.3 out of 5 stars,230,300+ bought in past month,65,"KYMIO Stickable Double Layer Soap Dish Holder - Wall Mounted Stainless Steel Soap Stand for Bathroom, Soap Storage Rack for Kitchen with Self Adhesive Magic Sticker (Silver)"
https://m.media-amazon.com/images/I/71ERCzyNHQL._AC_UY218_.jpg,5.0 out of 5 stars,249,100+ bought in past month,39,BizBee Fan Cleaning Mop with Long Rod | Dusters for Home Cleaning | Cleaning Brush with Long Handle | Wall Cleaning Mop with Long Handle | Dusting Brush | Ceiling Fan Cleaner and Duster
https://m.media-amazon.com/images/I/61q5E1-QB0L._AC_UY218_.jpg,4.2 out of 5 stars,"6,750",200+ bought in past month,326,"Kohler Atom Pull Down Kitchen Sink Facuet | Kitchen Mixer Tap | Mechanical Docking, Deck Mounted | Dual Spray Modes, 360° Swivel | Water Saving Aerated Flow | 10 yrs Warranty | Polished Chrome"
https://m.media-amazon.com/images/I/81JRpSeIYpL._AC_UY218_.jpg,4.3 out of 5 stars,996,200+ bought in past month,"1,696",Fulminare Self-Adhesive Aluminium Bathroom Corner Shelf Rack Bathroom Corner Organizer Stand Bathroom Organisers Storage Racks Bathroom Shelf/Shelves Corner (Queen)
https://m.media-amazon.com/images/I/61L85iyOVvL._AC_UY218_.jpg,4.1 out of 5 stars,220,300+ bought in past month,153,BathEase Premium Water Softener (For Ground And Borewell Water)|Immediately Reduces Hardness And Balances pH|Helps With Hair Loss Due to Hard Water|Brightens Dull Skin Due to Hard Water
https://m.media-amazon.com/images/I/51kySVPA5mL._AC_UY218_.jpg,4.2 out of 5 stars,949,200+ bought in past month,"1,028","Plantex First Aid Box/Emergency Medical Kit Box for Medicine Storage/Multi Compartment First Aid Kit Box for Home, School, Office with Key Lock - GI Steel (Red & Ivory)"
https://m.media-amazon.com/images/I/51lgk5Mhx5L._AC_UY218_.jpg,4.1 out of 5 stars,299,300+ bought in past month,38,"Real Instruments Automatic Day Night On And Off Photocell Sensor Switch 220 Volt 1000watt Load Capacity Waterproof For Lights Water Proof On-off Photocell, Ldr Sensor Switch For Lighting (Pack Of 2)"
https://m.media-amazon.com/images/I/41IVdbY1iAS._AC_UY218_.jpg,4.4 out of 5 stars,78,400+ bought in past month,"1,032","Havells 16A 3 Pin Plug, Ahlgxxw163"
https://m.media-amazon.com/images/I/71RqF+ZaTZL._AC_UY218_.jpg,4.0 out of 5 stars,"1,983",300+ bought in past month,"2,381","IBELL Impact Drill ID13-80, 650W, Copper Armature, Chuck 13mm Keyless Auto, 2800 RPM, 2 mode selector, Forward/Reverse with variable speed"
https://m.media-amazon.com/images/I/81ukZiWyExL._AC_UY218_.jpg,4.5 out of 5 stars,279,300+ bought in past month,35,"Lifelong 1 metre Jet Spray Hose Pipe for Toilet | Inner & Outer 304 Stainless Steel Health Faucet Connector | Flexible, Durable & Leakproof with Brass Screw Fittings | Ideal for Hand Showers & Bidets"
https://m.media-amazon.com/images/I/61MkmuS77LL._AC_UY218_.jpg,4.0 out of 5 stars,419,300+ bought in past month,221,10X Brass Kitchen Sink Tap STT-98779 Wall Mount (Round)
https://m.media-amazon.com/images/I/41zGeOFxNKL._AC_UY218_.jpg,4.6 out of 5 stars,266,300+ bought in past month,52,ZENOVISTA Wall Mounted Self Adhesive Toothbrush Holder with Plastic Soap Holder- Brush Holder- Soap Box for Bathroom- Soap Stand (Toothbrush Holder+Twin Soap Dish)
https://m.media-amazon.com/images/I/51-W+opgrBL._AC_UY218_.jpg,4.1 out of 5 stars,359,200+ bought in past month,294,"Boniry Premium Door Latch, Door Chain Lock for Main Door - Ideal for Bedroom, Bathroom, Sliding Doors, Safety and Portable Use - Includes 360 Degree Eye Viewer (Brass)"
https://m.media-amazon.com/images/I/31nzfVOWT8L._AC_UY218_.jpg,4.2 out of 5 stars,199,300+ bought in past month,"1,605","Stealodeal Metal Black Keychain With Torch, Screwdriver, Knife & Bottle Opener Key Chain (Black)"
https://m.media-amazon.com/images/I/61RuanIw2VL._AC_UY218_.jpg,4.2 out of 5 stars,149,400+ bought in past month,434,"JRM Stainless Steel Kitchen Sink Drain Strainer and Sink Strainer Stopper, Anti Clogging Sink Disposal Stopper with Large Wide Rim for Kitchen Sinks Jali (Sink Strainer SS)"
https://m.media-amazon.com/images/I/51Q+pz6RZxL._AC_UY218_.jpg,4.1 out of 5 stars,539,200+ bought in past month,"6,530",Wipro Prism Rechargeable LED Torch Cum Lantern
https://m.media-amazon.com/images/I/51x1D1L-zxL._AC_UY218_.jpg,4.2 out of 5 stars,145,200+ bought in past month,41,"Oblivion Mini Wire Brush for Cleaning 3 Pc – Brass, Nylon & Stainless Steel Bristles Mini Brushes, Mini Wire Brush Set for Rust, Grease, Dirt, Paint, Welding Slag, Gas Stove, Tiles"
https://m.media-amazon.com/images/I/51vlPrTXTNL._AC_UY218_.jpg,4.6 out of 5 stars,299,200+ bought in past month,774,Set of 2pcs Silicon Toilet Cleaning Brush with Slim No Slip Long Handle Toilet Brush 360 Degree Deep Golf Shape Silicone Toilet Brush with Wall Hook (2)
https://m.media-amazon.com/images/I/51c8dzZgwsL._AC_UY218_.jpg,4.2 out of 5 stars,728,200+ bought in past month,555,"Volo® Toilet Paper Holder,Self-Adhesive roll Holder Paper, Planes Tissue Holder Type of Wall mounting Support,Telephone Holder Plastic Bathroom Dispenser,Toilet Tray Transparent/Black.(Pack of 1)"
https://m.media-amazon.com/images/I/61vR2wSUh8L._AC_UY218_.jpg,4.0 out of 5 stars,"2,499",200+ bought in past month,588,Inditrust DUMDAAR DM26 1250W 26mm hammer drill with SDS drill bits and chisels (RED) 100% Copper Winding
https://m.media-amazon.com/images/I/61CQUraYr9L._AC_UY218_.jpg,4.1 out of 5 stars,165,200+ bought in past month,"2,028","3M Command Large Utility Wall Hooks, holds 2.2kg, Damage free, Heavy Duty, Holds Strongly, Reusable, Adhesive hooks for wall, Multi-surface, hooks for hanging (White, 1 hook, 2 strips), Plastic"
https://m.media-amazon.com/images/I/61O4ldJdvKL._AC_UY218_.jpg,4.0 out of 5 stars,283,200+ bought in past month,112,"JAGGER JAG197 PVC Water Outlet Waste Pipe/CP Hose Pipe For Bathroom Wash Basin/Kitchen Sink, Flexible, Streachable And Chrome Finish - PACK OF (2)"
https://m.media-amazon.com/images/I/6117xsPU8YL._AC_UY218_.jpg,4.1 out of 5 stars,141,300+ bought in past month,"1,091",Spotzero by Milton Kharata Plastic XL (Aqua Green)
https://m.media-amazon.com/images/I/61J6LxjTLML._AC_UY218_.jpg,4.4 out of 5 stars,197,300+ bought in past month,298,"Halonix Polycarbonate 10W Wall Lamp LED Oval Shape Outdoor Bulkhead|Outdoor Light Waterproof IP65|Waterproof Porch Light for Outdoor Garden Bathroom Light (Cool White, Pack of 1)"
https://m.media-amazon.com/images/I/51JgMRUwkWL._AC_UY218_.jpg,4.0 out of 5 stars,497,200+ bought in past month,63,Serplex® PVC Cord Cover 6.6ft Self Adhesive Floor Cord Hider Wall Wire Holder Hider Cuttable Soft PVC Floor Cord Hider Flexible Wire Cover Reuseable Cord Cover Cord Guider
https://m.media-amazon.com/images/I/612xY7Dd1wL._AC_UY218_.jpg,4.4 out of 5 stars,299,300+ bought in past month,25,"Super MAXX (Power Saver and Money Saver) Save Upto 40% Electricity Bill Everyday | The Superior, Digital & Powerful Electricity Saver Device (Pack of 1)"
https://m.media-amazon.com/images/I/51nkIY6kwjL._AC_UY218_.jpg,4.1 out of 5 stars,116,200+ bought in past month,"1,003",Link® 50mm New Round Lock | Steel Body | Iron Liver | Double Locking | 3 Silver Keys | 1 Padlock | Made in India
https://m.media-amazon.com/images/I/613IIhiJ5LL._AC_UY218_.jpg,5.0 out of 5 stars,299,,4,"KOODNIQ Aluminium Bathroom Organizer – Wall Mounted Shelves | Washroom Storage Organizer Rack for Toiletries | Self Adhesive Shelf (Black, Pack of 1)"
https://m.media-amazon.com/images/I/51Ljm1M+cLL._AC_UY218_.jpg,4.1 out of 5 stars,"7,494",100+ bought in past month,"1,565","Inalsa Wet and Dry Vacuum Cleaner with Blower Function|1700 W & 42 LTR Capacity|28 kPa Suction|2 Yr Warranty|HEPA Filter|House Cleaning Machine,Industrial Vacuum Cleaner Heavy Duty(MasterVac 42)"
https://m.media-amazon.com/images/I/81cXX9y3aML._AC_UY218_.jpg,4.0 out of 5 stars,199,300+ bought in past month,643,BUILDSKILL 3M Fully Automatic Washing Machine Drain Pipe | Leak Proof Hose Pipe | Strong Flexible Plastic | Outlet Washing Machine Pipe to Drain Waste Water | Universal Compatible | Grey
https://m.media-amazon.com/images/I/71vOn0fdJ1L._AC_UY218_.jpg,4.6 out of 5 stars,597,400+ bought in past month,78,"HASTHIP® 50 Pack Microfiber Cleaning Cloth Roll 9.8 Inches Precut Reuseable Polyester Kitchen Clean Wipes Non-Scratch Clean Towel For Bowl Pots Countertop In-Car, Black"
https://m.media-amazon.com/images/I/61O0rXlairL._AC_UY218_.jpg,4.1 out of 5 stars,299,300+ bought in past month,25,"Bitcorp Extension Board 10Amp 250 Volts with Mtr Extension Cord & Surge Protector | Master Switch, Safety Shutter, 4 International Sockets | Multi Plug Travel Adapter for Home Appliances (4 Meter)"
